Text,Created At
@_tweetytweets All students fir teacher sog manaye 😂😂,Mon Sep 14 20:24:45 +0000 2020
Not my psychology teacher being a trump supporter😐,Mon Sep 14 20:24:44 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:44 +0000 2020
RT @by_kriti : Imagine how life would’ve been in high school if every teacher was like this https://t.co/I3m0Yld5lY,Mon Sep 14 20:24:43 +0000 2020
And this teacher needs to be fired! Teachers are there to teach the children the subject matter that’s required for their education! Political views need to be kept out of the classroom! https://t.co/8T6EvaT43L,Mon Sep 14 20:24:43 +0000 2020
1 1/2 hour na nagsasalita teacher ko di ba sya napapagod,Mon Sep 14 20:24:42 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:42 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:40 +0000 2020
my teacher legit just logged off zoom in the middle of class im DEAD,Mon Sep 14 20:24:40 +0000 2020
"@MacPena @_Juli_37 Hey there man. I’m a teacher too (Special Ed.) I myself have GAD, and Panic Attacks. I’ve learned to manage my health through a mixture of therapy and medication management with my doctors. It’s very doable and I encourage you to pursue teaching.",Mon Sep 14 20:24:40 +0000 2020
@Natasha0624_ @tdsb I don't think so: https://t.co/RY98J1DX81,Mon Sep 14 20:24:39 +0000 2020
My Arabic teacher just said “guys sick and girls rule” LOL,Mon Sep 14 20:24:39 +0000 2020
YASSS WOOOOO THE TEACHER FROZE ON ZOOM,Mon Sep 14 20:24:39 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:37 +0000 2020
shit i poured all my dweeb shit into a virtual locker because i thought only the teacher would see but NO SHES SHARINF WITH THE CLASS,Mon Sep 14 20:24:37 +0000 2020
me when my teacher is talking about whatver and i’m over here scrolling through twitter https://t.co/KjGQG3Sw2r,Mon Sep 14 20:24:37 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:37 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:35 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:35 +0000 2020
"RT @FatKidDeals : .@TrapxGOLD is our next #ClearTheList Teacher!!

She teaches 2nd grade and is preparing for her students to return to the classroom! She didn't receive a stipend this year to decorate or get supplies for her students.

Help them out!!
https://t.co/czBtvYUxzm https://t.co/5Dulu4Iumy",Mon Sep 14 20:24:34 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:34 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:34 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:34 +0000 2020
@Sushi_Kat_OwO @dreamwastaken2 @GeorgeNootFound @twsimpnap my science teacher assigned us a bill ye video as homework,Mon Sep 14 20:24:34 +0000 2020
i might just get my degree to be an english teacher and teach in a different country where they actually value teachers,Mon Sep 14 20:24:34 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:34 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:33 +0000 2020
@bennewmark @JamesHandscombe @Teacher_Rebel @adamboxer1 I have to disagree. I don't think in the end it's clearly understood how much psychologically it was difficult for people in the red wall to vote for him. They did. He has to do something that means Brexit won't be done to make him go on his way out. The red wall voters are the,Mon Sep 14 20:24:32 +0000 2020
Being both a primary school teacher and a fantasy nerd leads to some really eclectic bookshelves. Can't see many other Venn diagrams featuring @LordGrimdark and Paddington Bear.,Mon Sep 14 20:24:31 +0000 2020
RT @britt9n : BRO MY TEACHER JUST FELL LMAO https://t.co/9Ic4DjNuOD,Mon Sep 14 20:24:31 +0000 2020
Girl done emailed her teacher asking why she have to sit on the computer for 8 hrs just send her all her work..,Mon Sep 14 20:24:31 +0000 2020
all the Spanish teachers for my grade are lesbians and one is nonbinary and queer (my teacher). finally an experience where my teachers aren't going to be homophobic,Mon Sep 14 20:24:29 +0000 2020
RT @missmayim : .@Littlelizziev was tired of seeing people use her face as cruel jokes. Especially since most of these jokes came from parents. Check out this article and possibly meet the bravest woman you’ve heard about in a very long time. https://t.co/B7Fvd4GE5R,Mon Sep 14 20:24:28 +0000 2020
"RT @urvikwho : This teacher is trying to teach through online platforms, she is working hard for her students and these mfs are objectifying her, these society is literally fucked up by these creeps, even on the social media women are not safe. https://t.co/greBFK5gIq",Mon Sep 14 20:24:28 +0000 2020
RT @KellzBellzzah : So my friend just called.Her child was SUPPOSE to start school online today.  NAda. No teacher was online.They Said it was not up and running yet. UNBELIEVABLE. NY schools are not ONLINE.There is no school. Disgusting.  @realDonaldTrump DO NOT GIVE CUOMO THE MONEY FOR THE SCHOOLS,Mon Sep 14 20:24:28 +0000 2020
my chem teacher doesn’t have spotify premium 🤣🤣🤣🤣🤣,Mon Sep 14 20:24:27 +0000 2020
"RT @SriPKulkarni : “'Politicians are just in outer space with what it’s really like,' [substitute teacher] Engbrock said."" 

Washington's gridlock is making an unprecedentedly difficult time even harder for Texans. Congress needs to step up and help Americans. Now.

https://t.co/rrg4i9pnjC",Mon Sep 14 20:24:27 +0000 2020
@GamesFazer In google meets you could sometimes accidentally become a meet owner and i became that once and put my teacher on mute♥️,Mon Sep 14 20:24:26 +0000 2020
RT @Fattah256 : Chesuu this teacher also https://t.co/VrJQi1ZexF,Mon Sep 14 20:24:25 +0000 2020
RT @robbystarbuck : Man Biden is fading fast. He sounds like a kid in 1st grade who was distracted while the class read a story and just got called on by the teacher to explain what the story means to the entire class. https://t.co/vY1kZ7TEQ9,Mon Sep 14 20:24:25 +0000 2020
"RT @faby_jae : Happy birthday to my english teacher @Jae_Day6, thank you for being my motivator when i almost gave up on english..🤣🤣
wish you always happy, happier, and be the happiest..

#FromFriendsJaeAndJed https://t.co/ta8MwcPgsx",Mon Sep 14 20:24:24 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:24 +0000 2020
@luckyluzzzy my teacher makes a room for her bitmoji like a little dollhouse lookin thing it's kinda cute 😳😳 https://t.co/LHpMJhhhak,Mon Sep 14 20:24:22 +0000 2020
"Don’t insult a history teacher, your actions have consequences 💞💞 https://t.co/yUWhFaO9W5",Mon Sep 14 20:24:21 +0000 2020
"RT @tinybuddha : ""I am not everything that has ever happened to me, I am everything I became while I healed.
Stronger but softer. Focused but not obsessed. A teacher but still a student. I am not broken,  I am beautiful. I’m a survivor."" ~CWpoet https://t.co/E0P8mE8dbb",Mon Sep 14 20:24:21 +0000 2020
RT @robbystarbuck : Man Biden is fading fast. He sounds like a kid in 1st grade who was distracted while the class read a story and just got called on by the teacher to explain what the story means to the entire class. https://t.co/vY1kZ7TEQ9,Mon Sep 14 20:24:20 +0000 2020
"@elliott_downing If I just put out a bareass Tweet, no one would ever see it. If the algorithm lets it fall in a forest with no one one in it, did you really make a tweet. 

""You think yes, but do you know the real definition of 'tweet'?"" asks my Social Media Science teacher? ""It's only... 1/2",Mon Sep 14 20:24:20 +0000 2020
"Teacher: Do you have a question?

Me: Oh sorry, I forgot to put my hand down.

Teacher: https://t.co/9hZQ1Py73X",Mon Sep 14 20:24:18 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:16 +0000 2020
"Dei uma aula de Sociologia  pra um aluno só agora à tarde, mas ele participou o tempo todo, abriu a câmera, trouxe exemplos ricos e eu fiquei 🥰. Obrigado.",Mon Sep 14 20:24:16 +0000 2020
"RT @killerpomodoro : @EW How could FX seriously think this was a good idea?

A teacher abusing and raping a child is not ""entertainment"" just because it's a female teacher and a male student. Rape is rape is rape. And to seemingly glorify this, and romanticize it as ""just an affair"" is disingenuous.",Mon Sep 14 20:24:16 +0000 2020
I like the teacher,Mon Sep 14 20:24:16 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:15 +0000 2020
"@Olympus_Soobin They had to run 45 minutes, 30°C, she has asthma and she kinda passed out and the teacher did... nothing",Mon Sep 14 20:24:15 +0000 2020
"RT @davenewworld_2 : FACTS:
- Bill Barr's father was the Headmaster at Dalton in the 1970's

- Donald Barr hired Jeffrey Epstein as a math teacher in 1974, despite him being a college dropout

- Donald Barr wrote a novel about oligarchs who perform child-sex slavery

Coincidence? 🤨
#MondayThoughts https://t.co/8t74J6FKDU",Mon Sep 14 20:24:15 +0000 2020
fui el unico que fue a la asesoría de física y el teacher me spoileó como va a ser el parcial (la metodología y el cambio de fecha),Mon Sep 14 20:24:14 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:14 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:14 +0000 2020
my teacher making me look up how much and where to buy elephants I think I will leave,Mon Sep 14 20:24:13 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:12 +0000 2020
"RT @business___1st : My wife, a teacher cannot get a coronavirus test. She’s tried for 15 hours straight. Our whole household has to isolate for two weeks. We both need to get back to work. @BorisJohnson @MattHancock you’ve had 5 months to plan for this! #testingshambles @cathynewman  @JamesCleverly",Mon Sep 14 20:24:12 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:11 +0000 2020
#GeceyeNotum #GeceyeBirSoezBırak #GeceyeBirNot https://t.co/GHK06FGmpD,Mon Sep 14 20:24:11 +0000 2020
If you didn't write the lesson plan you're not a teacher so chill.,Mon Sep 14 20:24:11 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:10 +0000 2020
"AMAZING STORY 
NEW!
Beautiful black lesbian student seduces her beautiful blond teacher! https://t.co/DkLwGn1sJb",Mon Sep 14 20:24:10 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:09 +0000 2020
just lied 2 my spanish teacher and said i was 15 cuz i forgot how 2 say 16,Mon Sep 14 20:24:08 +0000 2020
THE ONLY TEACHER ALLOWED TO COMPLAIN ABOUT MY GRADES IS MY ENGLISH TEACHER BECAUSE I HAVE A 50,Mon Sep 14 20:24:06 +0000 2020
"he's also the teacher who taught a class on basic french grammar to 18 yo and up french students every week for an entire semester

he also sends people to write answers on the board in a lecture hall with 400 PEOPLE IN IT",Mon Sep 14 20:24:06 +0000 2020
@roboticteacher @rickygervais You dont have to be so mean to the guy After all your a Teacher in springbank,Mon Sep 14 20:24:05 +0000 2020
"RT @JmslovelyStone : @unotaehyung I want yoongi to be my moral science teacher,,, I mean... https://t.co/8hDd9nVUeJ",Mon Sep 14 20:24:05 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:04 +0000 2020
"this teacher said we never would go full time and were damn near going full time and i’m about to log tf off, i don’t even have the stuff to be able to do what we’re doing i’m annoyed",Mon Sep 14 20:24:04 +0000 2020
"@yft860 Got some extremely sad news today. My cooperating teacher, mentor, and fellow Manhattan College graduate, Pat Levins, passed away this morning. He was an absolute GREAT human being who touched the lives of many Yonkers staff and students. He will be missed! RIP my friend!",Mon Sep 14 20:24:03 +0000 2020
@LuckettPorter @yashar No the fuck it shouldn't.  My daughter is a teacher.,Mon Sep 14 20:24:03 +0000 2020
"RT @ScottZILWarrior : If more people had their own opinion and spoke out maybe the world wouldn't be able to be so controlled and manipulated.

Its amazing how so many people are scared to have a voice... its quite scary actually.",Mon Sep 14 20:24:03 +0000 2020
@FightCentralTV teacher was like: i don’t get paid enough for this shit,Mon Sep 14 20:24:02 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:01 +0000 2020
Lampard might be a PE Teacher after all 🤔 https://t.co/h6ScI36lbC,Mon Sep 14 20:24:01 +0000 2020
"if teacher x beary exists
explain this https://t.co/U1aPB8knJP",Mon Sep 14 20:24:00 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:00 +0000 2020
"RT @sm2daworld : #Automatically, Like A Teacher, we Show em Mathematically.
This vibe is Beyond Music, Check it Out.

Shatta Wale - Automatically, audio slide available on YouTube Now 
https://t.co/E3rbnZWzYa

#ShattaIsKingAlready #Sm2daworldAlready @shattawalegh https://t.co/hxDrmKbf6l",Mon Sep 14 20:24:00 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:00 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:24:00 +0000 2020
"RT @ItoniLl : New York school under fire for cartoon comparing cops to KKK and slave owners

https://t.co/Of444bIvry
OUTRAGEOUS! This teacher should be fire &amp; never allow to teach anywhere in the USA, this person has no business brainwashing our children! The school should be held accountable!",Mon Sep 14 20:23:59 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:58 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:58 +0000 2020
RT @YoungOmz2 : @bhavss14 Oles a primary pe teacher and lampards a secondary pe teacher,Mon Sep 14 20:23:57 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:55 +0000 2020
RT @SharjeelKhaliid : When someone reminds the teacher that there’s homework due https://t.co/V3GwiSsEOV,Mon Sep 14 20:23:54 +0000 2020
"@ShansBoomstick @YouTube Anyone else think Shannon kinda carries himself like a teacher? I mean that in the most endearing way possible, like he'd be the class everyone would look forward to",Mon Sep 14 20:23:54 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:52 +0000 2020
RT @SmartConsrvtive : This is a Palm Beach Gardens 5th Grade Teacher indoctrinating his class here in FL. PBC School keeps deleting this video. They don’t want this to get around. @realDonaldTrump @dbongino @cjtruth @TuckerCarlson @seanhannity @PressSec @GovRonDeSantis https://t.co/XvM9uv31ct,Mon Sep 14 20:23:52 +0000 2020
"id a Instagram a seguir su curro, a ver si de una vez @SantaSuki se da cuenta de que su trabajo es una absoluta pasada y merece que lo difunda a los cuatro vientos!!! (y encargadle cosas, que siempre es todo bien. https://t.co/wdNTG46QHT",Mon Sep 14 20:23:51 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:51 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:50 +0000 2020
BBC News - Heads warn of teacher shortages without Covid tests https://t.co/Jp5hHwdyqW,Mon Sep 14 20:23:49 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:49 +0000 2020
RT @courtschmidt83 : 100%! Told a teacher that straight to his face and I’d do it again. https://t.co/l3wlIrmbd7,Mon Sep 14 20:23:49 +0000 2020
not my teacher having a breakout room while I’m trying to cook breakfast https://t.co/h7TEWve3dv,Mon Sep 14 20:23:49 +0000 2020
Help I'm so tired but our science teacher gave us homework even tho we had classes until 6pm 😭😭,Mon Sep 14 20:23:48 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:48 +0000 2020
"@CFPExtraYard @SchoolSpecialty I am nominating myself I teach at #title1 virtual school that is always in need of resources. Also nominating @AmberteachesK who is an amazing teacher!
#BigDayforTeachers https://t.co/h1WRgNc4Sb",Mon Sep 14 20:23:47 +0000 2020
@FizzaPeerzada Woh wala teacher ab school toh aayega na?,Mon Sep 14 20:23:47 +0000 2020
@nah_han_ @runnitvp @ravillegas951 @KTLA I know im not dumb im just sayin that student had common sense and knew exactly what she was doing but yall just cant understand that that student was sexually active with that teacher and deserves to be suspended too hell maybe expelled and the teacher jailed,Mon Sep 14 20:23:47 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:46 +0000 2020
"teacher's pet , if I'm so special why am I a secret?",Mon Sep 14 20:23:46 +0000 2020
RT @SmartConsrvtive : This is a Palm Beach Gardens 5th Grade Teacher indoctrinating his class here in FL. PBC School keeps deleting this video. They don’t want this to get around. @realDonaldTrump @dbongino @cjtruth @TuckerCarlson @seanhannity @PressSec @GovRonDeSantis https://t.co/XvM9uv31ct,Mon Sep 14 20:23:45 +0000 2020
RT @SmartConsrvtive : This is a Palm Beach Gardens 5th Grade Teacher indoctrinating his class here in FL. PBC School keeps deleting this video. They don’t want this to get around. @realDonaldTrump @dbongino @cjtruth @TuckerCarlson @seanhannity @PressSec @GovRonDeSantis https://t.co/XvM9uv31ct,Mon Sep 14 20:23:45 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:44 +0000 2020
"@rachelmack And the board is collapsing classes as in person enrolment drops, so if there are 2 classes of 35 in a grade and 50% of the kids switch to online, you won’t get two classes 17-18 kids each. It will be one class of 35 and the school will lose that teacher.",Mon Sep 14 20:23:44 +0000 2020
"first class of the semester and my teacher didn’t show up, love to see it🤩",Mon Sep 14 20:23:44 +0000 2020
"RT @seanhannity : Teacher Handouts Lesson Plan Comparing Law Enforcement To Slave Owners, KKK https://t.co/PeK97vmVKw",Mon Sep 14 20:23:44 +0000 2020
RT @ioanahobai : I want to start this school year with a bit of hope! I’ll be sending both Lena’s Slippers and A Whale of A Mistake to a #teacher #librarian or #homeschool parent who will kindly RT and comment for a chance to win. (Let’s be Twitter friends too! 😊) Ends Fri 9/18. @PageStreetKids https://t.co/KG09qyZujP,Mon Sep 14 20:23:43 +0000 2020
"@alyssasonodi Today my screen froze and my teacher asked me something and I was DESPERATELY trying to press unmute so I could talk and all the while my teachers like ""hello? Hello? Lily are your there? I think Lily's fallen asleep"" I almost had a breakdown right there",Mon Sep 14 20:23:43 +0000 2020
"If your teacher is 15 minutes late to a Zoom meeting, you're legally allowed to log off.",Mon Sep 14 20:23:43 +0000 2020
RT @melamagpie : I can’t believe what we are seeing in our schools. My grandson just started secondary school and has been asked to write BLM on his RS book to show his support. His mum a primary teacher is appalled. Our children are being groomed by the woke left. It’s abuse,Mon Sep 14 20:23:41 +0000 2020
"@MW6301 @GrewalAshoak @rosemarie_vulic @OSSTFD19 @MW6301 Hi curious to know if you are a Peel Teacher saying this? The Peel Review and Huggins' Report are definitely worth reading to connect the dots, people &amp; departments( full system) perpetuating 
#AntiBlackRacism. ABR is alive &amp; many are DELIBERATELY sabotaging &amp; dismissing.",Mon Sep 14 20:23:41 +0000 2020
@HaoReact The Teacher Can Not Tell Me Love ou Sensei wa Koi wo Oshierarenai,Mon Sep 14 20:23:41 +0000 2020
@MsEverett5 see i need you as my english teacher 😔,Mon Sep 14 20:23:41 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:40 +0000 2020
"My wonderful friend,Carolyn, sent me this wonderful RBG figurine to celebrate my new chapter as a Con Law teacher. I love it so much!! https://t.co/FstBpb92Rh",Mon Sep 14 20:23:40 +0000 2020
Thinking about that one time in trig when @miccqueen reminded our teacher about a quiz....,Mon Sep 14 20:23:39 +0000 2020
@dmbbtchchrncls Absolutely brutal. Maybe she’s cray and doesn’t have IG or its mega anon hard to find bc she’s a teacher or something you gotta find someone that followed her. All the ts and ps,Mon Sep 14 20:23:39 +0000 2020
"cw school
so i talked to my teacher and apparently a 67% is a B... so im good",Mon Sep 14 20:23:38 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:38 +0000 2020
How long are results taking - teacher tested on sat at 8.15 am. Still no results !!!! Still off work !,Mon Sep 14 20:23:37 +0000 2020
"RT @Nameless_Tweep : When Nigerians teacher doesn’t want you to pass! Who can relate?😂.

Me: Left hand side is Red😂 https://t.co/pRnTId5AMa",Mon Sep 14 20:23:36 +0000 2020
another class that ended early I love my teacher,Mon Sep 14 20:23:36 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:36 +0000 2020
"RT @CattHarmony : We must defund public schools that brainwash our children with BLM &amp; Marxist propaganda &amp; fill their minds with hatred towards America. Taxpayers money should not be used to support their political indoctrinations of our children. #StopTeachingHate
https://t.co/Ibdav0Q5RP",Mon Sep 14 20:23:35 +0000 2020
RT @dragonlou2 : @660NEWS @AdrianaLaGrange Nice photo op there. Is she trying to figure out what Farmer's Market to appear at next? She certainly has nailed the looking busy without actually doing anything; without addressing parent's &amp; teacher's concerns. Callous judgement to open schools the way she did. #UCPFail #ableg,Mon Sep 14 20:23:34 +0000 2020
@hazshabit WHAT MINDA MATCH TEACHER ??? MINE DOESNT EVEN REMEMBER OUR WHOLE CLASSES NAME,Mon Sep 14 20:23:33 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:33 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:32 +0000 2020
@teacher_andy Siiiiiii,Mon Sep 14 20:23:30 +0000 2020
"RT @business___1st : My wife, a teacher cannot get a coronavirus test. She’s tried for 15 hours straight. Our whole household has to isolate for two weeks. We both need to get back to work. @BorisJohnson @MattHancock you’ve had 5 months to plan for this! #testingshambles @cathynewman  @JamesCleverly",Mon Sep 14 20:23:30 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:30 +0000 2020
@kurapikts_ OMG .... but hisoka as a teacher NOOOO,Mon Sep 14 20:23:29 +0000 2020
My program director and I are discussing having me come back as a teacher for my degree program now that I have graduated. 💃🏼,Mon Sep 14 20:23:28 +0000 2020
"We are deeply disappointed by the decision of @erinotoole to stand against freedom, rather than for it.

No leader should support second-class citizenship in Canada.

The idea that a Jewish man wearing a kippah can’t become a teacher is absurd.

More to come. https://t.co/94ygsnnc30",Mon Sep 14 20:23:28 +0000 2020
"RT @sekuru_gudo : Is this true @RMajongwe 

New salary structure for September.
Teacher    $8 900
Police      $14 800
Nurse      $19 860
ZNA         $21 480

Kurima mbanje kuri nani shuwa https://t.co/aFfkxSYSRj",Mon Sep 14 20:23:27 +0000 2020
"RT @debalex55 : @katie_honan @hgoldman77 @NYCMayor @DOEChancellor Notice the Mayor's fancy footwork when he says, ""Some schools need only 1 teacher, but we'll prioritize those that need 2 or 3.""  Many, many schools need 20, 30, 60 teachers.",Mon Sep 14 20:23:27 +0000 2020
In high school I did the day of silence and in bio class this guy stole my notebook I was using to talk and drew swastikas all over it so I jumped over the lab table to wrestle it back from him and I WAS THE ONE to be accused of being “raised in a barn” by my teacher,Mon Sep 14 20:23:27 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:26 +0000 2020
@Lona_Mapoma Definitely 😂,Mon Sep 14 20:23:26 +0000 2020
"@melamagpie Utterly appalling! Teachers doing this should be disciplined - their job is to teach children how to learn &amp; discover, NOT to brainwash with political ideologies. 

Name the school, the Head teacher &amp; the Chair of Governors: parents should hold them to account

@GavinWilliamson",Mon Sep 14 20:23:26 +0000 2020
"RT @MrsPlugg : my kids PLAYINGG... they will randomly ask me a question... like 
“mommy.. whats the thing that butterflies hatch from??” 
my dumbass unaware: chrysalis 
them raising their hand: uhhmm its a chrysalis 
teacher: GOODDDDD JOOOBBBBB",Mon Sep 14 20:23:26 +0000 2020
"RT @Studio59Designs : 💥👇😳This folks is a history teacher named Mrs.Stallworth. She works at John Carroll High School in Hartford, Maryland.

💥She teaches at a Catholic school. Parents paying for school probably wouldn't like this.

💥 Be a shame if her photo got shared. 😏👇 https://t.co/0Ci2M8SiIV",Mon Sep 14 20:23:25 +0000 2020
@gorygaming24601 My gym teacher just makes us workout.,Mon Sep 14 20:23:25 +0000 2020
@piccmeeprizes @JustKissesxo @HazardsM @xD4rKs0u1x @johnwylie,Mon Sep 14 20:23:24 +0000 2020
RT @piccmeeprizes : $50 in 30 mins😉🔥🤷‍♂️ follow us and @JustKissesxo @HazardsM @xD4rKs0u1x then QUOTE RT with #CashperVsCashapp #MondayMotivation tag a friend below for luck 🔥 https://t.co/3O6pOE0txx,Mon Sep 14 20:23:24 +0000 2020
"RT @ItssArielle_ : teachers are the foundation of our society!!! Shoutout to my teacher friends, y’all are incredible ❤️ https://t.co/p1lan4t3hu",Mon Sep 14 20:23:23 +0000 2020
